title,image,content
Psycho Cop,https://upload.wikimedia.org/wikipedia/en/b/bf/PsychoCop.jpg,"Two lost newlyweds named Barbra and Greg stumble onto the site of the ritualistic murder of a woman by Joe Vickers, a corrupt police officer and serial killer who is also a Devil worshiper. Vickers murders both of them. The next day, three couples travel to a secluded mansion that they have rented and are given a tour by the property's caretaker, who is later murdered by Vickers. Upon noticing the caretaker's disappearance, the couples go looking for him and encounter Vickers, who reassures them by claiming that the caretaker injured himself chopping wood and is now recovering in the hospital. That night, Zack leaves to get beer and is killed by Vickers via billy club being shoved down his throat.  Vickers proceeds to butcher Eric, Julie, and Sarah. Doug and Laura realize that Vickers is the culprit by his shoes prints and are chased into the forest where they are found by a pair of policemen, Chris and Bradley. Before being killed by Vickers, the officers reveal that he is really Gary Henley, a discharged psychiatric patient who has somehow infiltrated the California Police Department. Laura is pursued by Vickers to a clearing containing the crucified bodies of Zack, Julie, Eric, and Sarah. Laura shoots Vickers with his own sidearm, but he is unaffected. Vickers is finally defeated (and seemingly killed) when he has a ""sharp"" log thrown through him by Doug. Emergency services greet Laura and Doug at the mansion as Vickers recovers and a newscast announces that further evidence indicates that he is actually an escaped psychopathic serial killer named Ted Warnicky. The film ends with Vickers smiling evilly at the camera."
Psycho II (film),https://upload.wikimedia.org/wikipedia/en/f/f7/Psycho_ii.jpg,"Twenty-two years after his killing spree, Norman Bates is deemed mentally sound and released from a mental institution, despite the protests of Marion Crane's sister Lila. Against the advice of Dr. Bill Raymond, Norman moves to his old home behind the Bates Motel and starts working in a nearby diner. A young waitress there, Mary, gets thrown out of her boyfriend's place and Norman offers her to stay at his home. He later discovers that the motel's new manager, Warren Toomey, is dealing drugs and fires him.  Norman's assimilation into society appears to go well until he begins to receive mysterious phone calls and notes from ""Mother"" everywhere he goes. A drunk Toomey later picks a fight with Norman, who suspects him of leaving the messages. Shortly after, a figure in a black dress kills Toomey.  One night, after hearing voices in the house, Norman enters his mother's bedroom to find it exactly as it was twenty-two years ago. A sound lures him to the attic, where he is locked in. A female figure later appears in front of two nearby teenagers and kills one. The second one, however, escapes. In the attic, Mary finds Norman, who shows her his mother's bedroom, only to find it back to its state of disuse. The sheriff later questions them about the boy's murder. Mary claims they were out walking together at the time. Norman fears he may have killed the boy, since Mary told him the attic was unlocked when she found him.  That evening, Mary meets with Lila, her mother. The two have in fact been making the phone calls and notes, even posing at the window dressed as Norman's mother. Mary altered his mother's bedroom and locked Norman in the attic so she could change it back. All of this was an attempt to drive him insane again and have him recommitted. However, Mary's growing friendship with Norman has convinced her he is no longer capable of killing. She suspects someone else is in the house, pointing out that Norman was locked in the attic at the time of the boy's death.  Dr. Raymond discovers that Mary is Lila's daughter and suspects the two women must be the ones harassing Norman. Norman does not buy it, saying the one behind everything must be his ""real mother"", despite there being no record of him being adopted. Norman confronts Mary, who says that she has given up her part in Lila's ruse. Lila, however, will not stop.  While Lila is retrieving her ""Mother"" costume from the cellar, a shadowy figure murders her. Meanwhile, the police find Toomey's body. Mary runs to the house to try to convince Norman to flee. He answers the phone and starts speaking to ""Mother"". Mary listens in; nobody is on the line with him. While Norman debates with ""Mother"" about her command to kill Mary, she runs into the cellar and dresses up as Mother in a bid to get Norman to ""hang up"". Dr. Raymond grabs her from behind, thinking he has caught her in the act of trying to drive Norman insane, and in her fright Mary accidentally plunges a knife into his heart.  Confronted by the sight of ""Mother"" standing over Dr. Raymond's bloody corpse, Norman's sanity finally snaps and he advances upon Mary, babbling. Backing into the fruit cellar, she stumbles upon Lila's body, buried in a pile of coal. Assuming Norman is responsible, Mary raises her knife to kill him but is shot dead by the incoming police. In light of an overheard argument between Mary and Lila, Mary's attempt to kill Norman, and her dressing as his mother, the police incorrectly determine Mary committed all the murders.  Later, Emma Spool, another waitress from the diner, visits Norman and informs him that she is his real mother. Mrs. Bates was her sister and adopted Norman as an infant while Emma was institutionalized. Emma reveals that she was the real murderer, having killed anybody who tried to harm her son. In response, Norman kills her and carries the body to Mother's room. He begins talking to himself in her voice, as the ""Mother"" personality once again takes control of his mind.  thumb|150px|Anthony Perkins in 1983"
Psycho III,https://upload.wikimedia.org/wikipedia/en/d/d4/Psycho_3_poster.jpg,"In 1982, Norman Bates works at the Bates Motel and lives with the preserved corpse of Emma Spool, a waitress who told him she was his real mother after murdering several people. When Spool remains missing after a month, Norman's ex-boss, Ralph Statler, and local law enforcement grow concerned. Duane Duke, a sleazy musician desperate for money, is offered the job of assistant manager at the motel. Tracy Venable, a journalist from Los Angeles, is working on an article about serial killers being released from custody. Believing that Norman is killing again, Tracy appears at the diner, and attempts to talk with him. Norman opens up to her but is distracted when Maureen Coyle, a young, mentally unstable former nun, enters. Maureen resembles his former victim, Marion Crane, who Norman killed twenty-two years earlier which resulted in his incarceration. Seeing the initials ""M.C."" on her suitcase, Norman panics and leaves the diner.  ""Mother"" enters Maureen's bathroom that night, intending to kill her, only to find that she attempted suicide by cutting  her wrists. The shock of this causes Norman to reassert his personality while a delirious Maureen mistakes ""Mother"" holding a knife for the Virgin Mary holding a crucifix. Norman brings Maureen to a hospital and offers that she stay as long as she needs to. After she is released, they begin a romantic relationship. That night, Duke picks up a girl named Red at a bar, but after Red makes it clear that she wants more than a fling, Duke rejects her. Red tries calling a cab, but ""Mother"" shatters the phone booth door and stabs Red to death. The following day, tourists arrive at the motel, planning to watch a football game. Tracy searches Spool's apartment, discovering the motel's phone number written on a magazine cover.  Patsy Boyle, the motel's only sober guest, is murdered by ""Mother"" on the toilet. Norman finds her body and buries her in the motel's ice chest. The next morning, Sheriff Hunt and Deputy Leo appear to investigate Patsy's disappearance. Tracy tells Maureen about Norman's past, causing Maureen to stay with Father Brian, who took care of her at the hospital. Norman discovers that Spool's corpse is gone, with a note in its place.  Walking into Duke's cabin, Duke attempts to blackmail Norman by threatening to turn him in to the police. Norman attacks Duke with an ashtray, finally subduing him with Duke's guitar. Norman drags Duke and Patsy's corpses to his car to dump them into the swamp behind the motel. Duke, still alive, attacks Norman, causing him to lose control of the car and sending them into the swamp. Norman narrowly avoids drowning and swims ashore while Duke drowns.  Tracy talks to Statler about Spool and discovers she was working at the diner before Statler purchased it from Harvey Leach. Tracy meets with Leach, a resident at an assisted living facility, and is informed that Spool was also institutionalized for murder. Maureen convinces herself that Norman is her true love and returns to the motel. They share a tender moment at the top of the staircase when ""Mother"" shouts furiously at Norman, startling him. He loses his grip on Maureen's hands, causing her to fall down the stairs, killing her. Tracy enters the house and finds Maureen dead, then sees Norman dressed as ""Mother"" bearing a knife, but is unable to flee.  Tracy tries reasoning with Norman by explaining his family history. Spool was not Norman's mother; she was actually his mother's sister who was in love with Norman's father. When he chose her sister over her, Spool snapped and killed him. She then kidnapped the infant Norman, but was later institutionalized. Norman, in a rage, destroys Spool's corpse, severing Mother's control over him. Sheriff Hunt arrests Norman. Hunt tells Norman that he will probably be incarcerated for the rest of his life. Norman replies ""But I'll be free, I'll finally be free"" As Norman is driven off by the police, he caresses Spool's severed hand and smiles menacing at the camera."
Psychos in Love,https://upload.wikimedia.org/wikipedia/en/7/7b/Psychos_in_Love.jpg,"Joe, a bartender, and Kate, a manicurist, meet after trying to find a significant other for a long time. They are both murderers. Before meeting Kate, Joe murdered many women after bringing them to his home. A cannibal plumber, Herman, blackmails the two serial killers."
Pulse (1988 film),https://upload.wikimedia.org/wikipedia/en/d/d4/Pulse_%281988%29_poster.jpg,"A highly aggressive, paranormal intelligence thriving within the electrical grid system of Los Angeles, California is moving from house to house. It terrorizes the occupants by taking control of the appliances, killing them or causing them to wreck the house in an effort to destroy it. Once this has been accomplished, it travels along the power lines to the next house, and the terror restarts. Having thus wrecked one household in a quiet, suburban neighborhood, the pulse finds itself in the home of a boy's divorced father whom he is visiting. It gradually takes control of everything, injuring the stepmother, and trapping father and son, who must fight their way out."
Pumpkinhead (film),https://upload.wikimedia.org/wikipedia/en/8/80/Pumpkinhead.jpg,"In 1957, Tom Harley waits inside his farm cabin with his wife and his son, Ed. A doomed man seeks sanctuary at Tom's cabin, but Tom refuses and threatens to shoot him if he does not leave. Watching through a window, Ed witnesses the man caught and killed by a monster.  In the present, Ed Harley is a widowed father and owns a small store in the country. He leaves his young son, Billy, alone while he runs an errand. A group of teenage campers stop by at Harley's, and, while riding their dirt bikes, they accidentally, mortally injure Billy. One teen, Steve, stays with the boy until his father's return; the 'killer' flees the scene with his girlfriend, while the rest leave to find a phone. At their cabin, the campers fight about whether or not to call the police. Joel, who is personally responsible for the boy's injury and is on probation for a similar incident, rips out the phone cord, knocks one of his friends unconscious and locks him and a girl in the closet to stop them from contacting the authorities.  Ed goes to see a witch and offers her gold, but she says that she cannot wake the dead. Instead, Ed says that he wants revenge; the witch agrees to help, but warns him that vengeance comes with a terrible price. On her orders, Ed goes to an old graveyard in the mountains, digs up a corpse, and brings it back to the witch's home. The witch uses blood from father and son to resurrect the corpse, which rises as a gigantic, spindly demonic monster referred to as ""Pumpkinhead"" by the locals.  Back at the cabin, Joel begins to experience remorse for his actions and decides to turn himself in to the police. The monster, however, has already arrived. One of the girls, Maggie, hears a voice whispering her name. Seemingly hypnotized, she follows the voice outside the cabin. Steve brings her out of her trance, but Pumpkinhead kills him. Ed experiences the murder through the monster's eyes. While the campers search for Steve, Pumpkinhead drags away Maggie, and Ed again experiences the ensuing murder. He returns to the witch and begs her to stop the monster's actions. The witch, however, tells him that nobody can stop Pumpkinhead and Ed will die if he interferes with the killing spree.  Joel confronts Pumpkinhead with a machete, but it swats him aside and drags away Kim, whom it drops from a fatal height. The three remaining campers unsuccessfully beg the locals for help. Ed arrives and shoots Pumpkinhead, but when Joel checks to see if the creature is still alive, it grabs a fallen rifle and impales him with it. A local boy, Bunt, helps the two remaining campers, Tracey and Chris, reach an abandoned church in the woods. Bunt relates the legend of the monster Pumpkinhead, explaining that the monster avenges one who was wronged. If anyone tries to stop Pumpkinhead or help his victims, that person becomes marked, too. Chris's dirt bike fails to start after Pumpkinhead removes the drive chain; he lifts up the bike, with Chris still on it, and throws it against a tree. He then drags Chris back to Harley's house, where Tracey, Bunt, and Ed have taken shelter.  Pumpkinhead captures Bunt. Ed stumbles out of the barn but is accidentally stabbed in the arm by a pitchfork. Both Ed and Pumpkinhead cry out in pain, and Pumpkinhead releases Bunt. Ed notices that Pumpkinhead's head is turning more human as Ed himself appears more monstrous, then realizes that he and Pumpkinhead are one; the only way for Ed to kill the monster is to die himself.  Pumpkinhead grabs Tracey by the neck, but before he can kill her, Ed shoots himself in the head. Pumpkinhead momentarily collapses to the ground, then grabs Bunt again. Tracey takes the gun and Ed begs her to finish him off. Ed, now fully metamorphosed, appears to menace Tracey. She shoots him until both he and Pumpkinhead fall to the ground dead. Tracey, Bunt, and Chris then watch as Pumpkinhead bursts into flames. Later that night, the witch buries Ed in Pumpkinhead's grave, ready to wait for the next person seeking revenge, and still wearing the necklace his son Billy made him."
Punchline (film),https://upload.wikimedia.org/wikipedia/en/c/c3/Punchline_movie_poster.jpg,"Steven Gold is a struggling medical student who moonlights as a stand-up comedian. It quickly becomes evident that he is lousy at the former and excels at the latter. And yet, when he is given a chance at the big time, he cracks under the pressure. Lilah is a dedicated housewife who yearns to be a comic. She has the raw talent but does not have the command of craft that Steven possesses.  At first, he doesn't give Lilah the time of day. Steven is derailed by the unexpected appearance of his father and brother, both medical professionals. Lilah's unfailing support wins Steven's affections and he teaches her the fundamentals of stand-up comedy. Lilah has spent her cookie jar money to buy jokes. Steven advises her to connect with the audience to unveil the honest humor in her life as a wife and mother. Lilah discovers her natural gift of making people laugh. An uneasy friendship develops between the two as they share the personal conflicts they must resolve: Steven's desire to make it big vs. his inability to do so and Lilah's love of comedy vs. her love for her family.  Steven, beginning to appear emotionally unstable, develops a romantic attraction to Lilah–to her dismay. Lilah struggles to remain loyal to her family and her friend, while maintaining her conviction and love of comedy. Steven mimes a painful rendition of Gene Kelly's famous dance routine from Singin' in the Rain.  The film culminates in a competition at the ""Gas Station"" comedy club where Steven, Lilah and other aspiring comedians have been performing. A judges panel of television executives promise the winner a prime time opportunity and possible stardom. As they compete on stage, the characters also grapple with conflicts among their desires for success on stage, their loyalties to one another, and the expectations of their families. Pending the judges' final tally, with a note of support from her husband in her hand, and hearing Steven has only two of the five judges' votes, Lilah withdraws ""in case the winner is me"" and persists in leaving when the club owner reveals she was in fact the winner. She leaves with her husband who, after watching his wife do stand-up for the first time, is won over and begins suggesting ideas for her next set. The pair walk away arm in arm reminiscing about the funny and endearing sayings of their children. Inside, Steven is declared the winner of the show, which reflects Lilah's judgment and that of their competing fellow comics."
Puppet Master (film),https://upload.wikimedia.org/wikipedia/en/0/01/Puppet_Master_%281989_movie_poster%29.jpg,"1939, Bodega Bay Inn, California: An old puppeteer named André Toulon is putting the finishing touches on his newest puppet, Jester, before he brings it to life. Two Nazi spies arrive and head for Toulon's room while Kahn, another living puppet, warns him. Toulon calmly places all the animate puppets in a chest and hides it in a wall panel compartment. As the Nazis break down the door, Toulon commits suicide.  Present day: Four psychics miles apart are all ""contacted"" by Neil Gallagher, all five of them previously being acquaintances: Professor Alex Whitaker through a nightmare involving Neil and leeches, Dana Hadley via a premonition of her own death, and psychic researchers Frank Forrester and Carissa Stamford through unspecified means. Dana has also uncovered Toulon's ""hiding place"" and tells the others, arranging a meeting at the Bodega Bay Inn, where Neil resides. Upon arrival, they are surprised to find that not only does Neil have a wife, Megan, but that he has also killed himself, leaving instructions for Megan on the others’ arrival. She leaves them with the body to pay respects and Dana stabs a long pin into Neil's corpse to verify that he is in fact dead.  While getting settled into their rooms, the psychics experience different confusing visions of Neil. That night at dinner, Dana intentionally riles Megan, causing her to leave the table and Pinhead, another animated doll, crawls out of Neil's casket. Alex follows Megan and tells her their history with her husband. Carissa, a psychometrist, can see any object's emotional history by touching it, Dana can tell fortunes and locate items and people, and Alex himself can foresee the future in his dreams. Neil was researching alchemy and with Frank's help discovered that Ancient Egyptians had created a method of reanimating inanimate figurines, a power also discovered by André Toulon, the last true alchemist. But because Neil had not made contact with them in a while, Dana and the rest thought that he had abandoned them and took whatever he was looking for, for himself, and they are there to take it and settle the score.  That night, Theresa the housekeeper attends to the fire and is attacked by Pinhead with a poker, fulfilling Dana's fortune for her. Gallagher's body has moved to a chair which Megan finds, causing her to faint; Alex attends to her while the others return the body to the casket. After Blade finds protective spells on Alex and Dana's rooms, he moves on to Carissa and Frank's, who are having very loud sex and disrupting Alex and Dana's sleep. Two more puppets, Tunneler and Leech Woman, enter. Tunneler kills Carissa by drilling into her face when she inspects a noise coming from under the bed and Leech Woman regurgitates leeches onto Frank, who's tied to the bed, draining his blood. Returning from a walk, Dana finds Gallagher's body in her room and she is attacked by Pinhead, who breaks her leg. Pinhead chases her and repeatedly strangles and punches her until she manages to knock him away and crawl to the elevator, only to have her throat slit by Blade, fulfilling her fortune.  Alex suffers more nightmares, eventually woken by Megan, who shows him Toulon's diary and tells him that Neil found Toulon's secret to reanimation. Alex has a vision of Neil and they rush downstairs to escape but find the bodies of Dana, Frank and Carissa sitting around the dining table accompanied by the newly resurrected Neil. He explains that while he did commit suicide, he used Toulon's secrets to become reanimated himself in an effort to become immortal. He reveals that he killed Megan's parents and expresses disgust for the puppets, violently throwing Jester, now satisfied to have human puppets to experiment with. The other puppets witness this and descend on Neil; Tunneler takes out his legs and Blade pins him down while Leech Woman regurgitates a leech into his mouth and Pinhead finally breaks his neck. The next day, Megan sees Alex off and as she ascends the stairs, she brings Dana's stuffed dog Leroy to life."
Purple People Eater (film),https://upload.wikimedia.org/wikipedia/en/8/89/Poster_of_the_movie_Purple_People_Eater.jpg,"In the town of Sunny Hills, Billy Johnson (Neil Patrick Harris), a 12-year-old boy who learns that his grandfather Sam (Ned Beatty) is supposed to watch Billy and his little sister Molly (Thora Birch) while his parents are on an extended business trip in Europe. Later that night, Billy starts playing the novelty song, and a one-eyed, one-horned flying purple alien from outer space appears and lands on a nearby tree. When Billy whistles, the creature jumps down from the tree and befriends him, naming the alien “Purple”. The next morning, Billy and his grandfather see Purple at the mall, Sam is amazed and encourages Billy that he and Purple should form a rock and roll band together. Purple explains to Billy that he knows only classic hits and it takes 25 years for radio waves to go from Earth to his home planet. Meanwhile, Billy tells one of his friends, Allison, who promises to keep a secret that Purple is an alien, but is overheard by Donna, Billy’s nosy next-door neighbor.   The next day, a greedy landlord named Ken Noodle (John Brumfield), who owns the elderly housing, forces Sam and his neighbor Rita (Shelley Winters) to pay the rent for eviction, but Rita cannot let that happen. Later, Sam gets a phone call when he signs a record deal for inquiring about a band, but his excitement abates when he gets another phone call and tells that Rita is sick. He and Billy head over to Rita’s home, and explains to Sam that she lived in her house for years and was afraid of losing her home. They introduce her to Purple and they grow closer to each other. That night, Rita celebrates her birthday with her family, but Noodle shows up and ruthlessly gives her an eviction notice, causing her to pass out. An ambulance arrives to take Rita to the hospital, leaving the family despondent.   The next morning, Billy and Sam visit Rita at the hospital alive and well. Billy and Purple plan to put up a benefit concert to save the homes of senior citizens on Labor Day. Frustrated by the idea, Noodle attempts to kidnap Purple to prevent him from attending the concert. The next day before the concert, Billy notices that Purple is missing. Meanwhile, Purple manages to escape from Noodle in a road chase. Right before the concert begins, Purple makes it on time and starts performing “The Purple People Eater”. As the song ends, Purple waves goodbye to Billy and flies away back home to his planet."
Purple Rain (film),https://upload.wikimedia.org/wikipedia/en/7/7b/Purple_Rain_%28film%29.png,"The Kid is the talented but troubled frontman of his Minneapolis-based band The Revolution. To escape his difficult home life—his father verbally and physically abuses him and his mother—he spends his days rehearsing and his nights performing at the First Avenue nightclub. The Revolution, the flashy Morris Day and his group the Time, and Dez Dickerson and his group the Modernaires hold the nightclub's three house band slots. Morris, aware that the Revolution's guitarist Wendy and keyboardist Lisa are frustrated that the Kid is unwilling to play their compositions, lobbies Billy Sparks, the club's owner, to replace The Revolution with a girl group which Morris is already forming.   He targets the Kid's girlfriend Apollonia—an aspiring singer and new arrival in Minneapolis—to lead his group, and tries to persuade her that The Kid is too self-centered to help her. She eventually joins Morris's group, which Morris names Apollonia 6. When she reveals her newfound partnership to the Kid, he becomes furious and slaps her, as his father had struck him earlier.  At the club, the Kid responds to the internal band strife, the pressure to draw more crowds, and his strained private life with the uncomfortably personal ""Darling Nikki"". His performance publicly humiliates Apollonia, who runs off in tears, and angers both Morris and Billy, worsening his situation. Billy confronts the Kid, castigating him for bringing his personal life onto the stage and warning him that he is wasting his musical talent as his father did. Apollonia 6 successfully debuts, and Billy warns the Kid that his First Avenue slot is at risk.   The Kid seizes Apollonia from a drunken Morris and the two argue and fight; Apollonia then abandons him. Returning home, he finds the house in tatters, with his mother nowhere to be found. When he turns on the basement light, his father—who had been lurking in the basement with a loaded handgun—shoots himself in the head. Frenzied after a night of torment, the Kid tears apart the basement to release his frustration, only to find a large box of his father's musical compositions. The next morning, the Kid picks up a cassette tape of one of Wendy and Lisa's compositions, a rhythm track named ""Slow Groove"", and begins to compose.  That night at First Avenue, all is quiet in the Revolution's dressing room until the Time stops by to taunt the Kid about his family life. Once on stage, the Kid announces that he will be playing ""a song the girls in the band wrote"", dedicated to his father—revealed to be ""Purple Rain"". As the emotional song ends, the Kid rushes from the stage and out the back door of the club, intending to ride away on his motorcycle. However, before he can mount it, he realizes that his new song has thrilled the crowd.   The Kid returns to the club, with his fellow musicians greeting him with approval and a teary-eyed Apollonia embracing him. The Kid returns to the stage for two encores with the Revolution (""I Would Die 4 U"" and ""Baby I'm a Star"") to the wild approval of the crowd and Morris. Overlaid scenes show the Kid visiting his father and mother in the hospital and sorting his father's compositions in the basement, accompanied by Apollonia. A montage of all the songs plays as the credits roll."
Puss in Boots (1988 film),https://upload.wikimedia.org/wikipedia/en/f/ff/Puss_in_Boots_FilmPoster.jpeg,"In this film, Puss (Christopher Walken) transforms from cat to a bespoke gentleman who requests a pair of boots, and then tries to restore the reputation of his master (Jason Connery). When he puts his boots on, he transforms back to and from his cat form."
Q (1982 film),https://upload.wikimedia.org/wikipedia/en/d/df/Qfilmposter.jpg,"The Aztec god Quetzalcoatl, a winged, dragon-like lizard, takes up residence in the art-deco spire of the Chrysler Building, with frequent jaunts in the midday sun to devour various helpless New Yorkers on the rooftops. The resulting bloody mess confounds detectives, Shepard and Powell, who are already occupied with a case involving a series of bizarre ritual murders linked to a secret neo-Aztec cult.  Jimmy Quinn, a cheap, paranoid crook who wishes to be a jazz pianist, takes part in a botched diamond heist. Attempting to hide from police after the robbery, he stumbles upon the creature's lair atop the Chrysler building. Quinn abandons his attempts to settle down and leave his life of crime, deciding to extort from the city an enormous amount of money in exchange for directions to the creature's nest, which houses a colossal egg.  Quinn makes a deal with the city, $1 million for the location of the nest. He leads Shepard and a paramilitary assault team to the top of the Chrysler Building where they shoot the egg, killing the baby inside. Because the creature itself was not present in the nest, the city reneges on its offer to Quinn, taking back the $1 million and leaving him broke once again. Later, after killing Powell, the creature comes to the tower. After the showdown, the creature, riddled with bullets, falls onto the streets of Manhattan. Finally, Shepard shoots the Plumed Serpent's crazed priest (who had been committing the ritual murders) as he tries to kill Quinn to resurrect his ""god"". Ultimately, a second large egg hatches in a different location in the city."
Queen of Hearts (1989 film),https://upload.wikimedia.org/wikipedia/en/b/b6/Queen_of_Hearts_%281989_film%29.jpg,"""An epic tale of romance, revenge, and cappuccino"". An Italian couple tie the knot out of love and elope to London. Four children later, they are running a café in the Italian Quarter. The story is told through the eyes of the young boy Eddie."
Queenie (miniseries),https://upload.wikimedia.org/wikipedia/en/8/83/Queenie_abc_miniseries_print_ad_1987.jpg,"Queenie Kelley (Oberon had been known earlier in life as ""Queenie O'Brien"" and ""Queenie Thompson"") is an extremely beautiful girl of Indian and Irish descent, fair enough to pass for white. Growing up in Calcutta, however, Queenie is made all too aware of her ""chee-chee"" (mixed) background by her enemies, specifically wealthy Prunella Rumsey.  One of Prunella's mother's lovers, however, is Queenie's uncle, Morgan Jones. When their affair is discovered by Sir Burton Rumsey, he fires Jones from his musician position at the cricket club. Queenie visits with Sir Burton to plead for her uncle's job back, but he does so under the condition Queenie sleeps with him. When she realizes that he has lied to her, she storms out of the mansion, but not before he falls over a balcony and falls to his death. Once at home, Queenie tells her mother and uncle what happened, Jones and Queenie depart for England. Lost in London, Queenie finds a career as a stripper. Later, she makes her way to Hollywood, where she is renamed Dawn Avalon. Avalon becomes one of the biggest stars in Hollywood.  During this time, Queenie deals with complicated relationships while trying to conceal her true identity and avoid jail due to the ongoing investigation of Rumsey's death."
Quicksilver (film),https://upload.wikimedia.org/wikipedia/en/d/d8/Quicksilver_%281986%29_poster.jpg,"Jack Casey (Kevin Bacon) is a young floor trader on the Pacific Exchange who loses all of his company's and family's savings on a risky trade. Deflated and disenchanted with his profession, he quits his job and becomes a bicycle messenger. Casey has to deal with his parents and his girlfriend, who are disappointed with his new job. Along with the colorful characters that work with him, he saves a troubled young woman named Terri (Jami Gertz) from a gang.  Although frustrated, Casey enjoys the freedom that comes with his lower responsibility. He also uses his education and business acumen to help his co-workers. When some of them are involved in dangerous or difficult matters, Casey must decide whether he should become involved. Those matters lead to a sinister web of murder and intrigue.  In the final section of the film, Casey returns to the floor of the exchange for a day, buying shares of a plummeting penny stock and holding on until it recovers. He thus restores his family's fortune and enables his bike-messenger friend, Hector (Paul Rodriguez), to afford the hot dog stand he has dreamed of. Terri is again menaced by drug dealer Gypsy but is rescued by Casey's fellow bike messengers. In retaliation against Gypsy, Casey engages in an extended car-versus-bike confrontation that ends with Gypsy driving off the end of an uncompleted highway. The film flashes forward to Casey applying for 'normal' jobs and Terri deciding to become a paramedic, and the pair buying hot dogs from Hector."
R.O.T.O.R.,https://upload.wikimedia.org/wikipedia/en/0/06/R.O.T.O.R._%281989_movie_poster%29.jpg,"Scientist and police captain Dr. Barrett C. Coldyron develops a prototype police robot he dubs R.O.T.O.R. (for ""Robotic Officer Tactical Operations Research/Reserve"") as part of his vision for preserving peace in a chaotic future. He is pressured by his superior, the corrupt Division Commander Earl Buglar, to rush R.O.T.O.R.'s development so Senator Donald Douglas, the project's financial sponsor, can use it to campaign for President. Coldyron refuses Buglar's demands to have R.O.T.O.R. ready in sixty days and resigns rather than be fired, leaving control of the project in the hands of his incompetent assistants, Dr. Houghtaling and his robot Willard.  Following Coldyron's departure, a lab accident results in R.O.T.O.R. activating and going out on duty. While on patrol, it stops a motorist for speeding and, not yet having higher brain functions in its programming, executes him. His fiancée, Sonya, becomes R.O.T.O.R.'s target as it views her as her boyfriend's accomplice, and the robot begins a relentless pursuit of her. Coldyron learns of the murder and discovers R.O.T.O.R.'s activation, finding that it is operating under its prime directive, ""to judge and execute"". He saves Sonya from R.O.T.O.R. at a gas station and helps her escape, informing her that the robot will continue to pursue her and thus she must keep moving. Devising a plan to stop R.O.T.O.R.'s rampage, Coldyron contacts Dr. Corrine Steele, who developed the robot's combat chassis from a unique, self-teaching alloy, for assistance. They realize that as long as R.O.T.O.R. remains pursuing Sonya, it will not kill anyone else who does not get in its way.  On Coldyron's instruction, Sonya leads R.O.T.O.R. to a fishing camp. Coldyron and Steele arrive soon after, and Steele sacrifices herself to rip open R.O.T.O.R.'s chest, exposing its power core. Coldyron manages to lasso R.O.T.O.R.'s limbs with Primacord ropes to restrain it, and R.O.T.O.R.'s electrical discharge detonates the explosives, finally destroying the robot for good.  Coldyron files a final report on the incident and leaves the police building. However, he is ambushed outside by Buglar, who murders him to cover up the corruption and embezzlement involved in funding the project. His nephew, Brett Coldyron, subsequently inherits his research and money. Brett, deciding to continue and perfect his uncle's work, creates a new R.O.T.O.R. model, upgraded to include the higher brain functions that will make it capable of mercy and modeled in Dr. Steele's physical image."
Rabid Grannies,https://upload.wikimedia.org/wikipedia/en/9/9f/Poster_of_Rabid_Grannies.jpg,"Set in West Flanders, Belgium in the 1980s, two elderly sisters invite their wonderful nieces and nephews to a dinner party in celebration of the sisters' upcoming birthdays. The one nephew who is not invited is the ostracised black sheep of the family whose devil-worshipping activities have resulted in his being removed from the sisters' inheritance. The rest of the guests are merely putting in time; they are actually only waiting for their aunts to die, leaving them amply endowed via their respective inheritances. Unfortunately for all but the aunts, the nephew sends a party gift that turns the scene into a frolic of the macabre and ruins the party: under the gift's power, the aunts turn into cannibalistic demons and proceed to eat up all of their guests."
Rachel River,https://upload.wikimedia.org/wikipedia/en/d/db/Rachel_river_poster.jpg,"The film follows various townspeople in the small, predominantly Scandinavian community of Rachel River in northern Minnesota. Mary Graving, an independent, unattached young woman, works for a weekly radio show. She is also a single mother who worries about not being able to provide for her children. Mary must contend with the advances of several local men, including ex-husband Cordell; Jack, a funeral director; and Marlyn, the deputy sheriff.  Meanwhile, Harriet White, the stoic wife of a farmer, bravely confronts the impending death of her husband. Momo, a developmentally disabled man, may know the truth to rumors that a horde of cash was hidden on the property of Svea Estava, a recently deceased townswoman."
